Income,MntTotal,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,AcceptedCmp6,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Graduation,education_Master,education_PhD,MntRegularProds,DateJoined
45579,182,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,72,2472,0,1,0,0,0,0,0,0,1,181,08-01-16
85485,1329,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,62,2167,0,0,1,0,0,1,0,0,0,1275,08-11-16
55956,961,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,0,0,1,0,0,0,76,2242,0,1,0,0,0,0,1,0,0,923,25-08-16
64191,810,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,57,2682,0,0,1,0,0,0,0,1,0,795,12-06-15
57183,540,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,54,2626,0,1,0,0,0,0,0,1,0,470,07-08-15
23748,68,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,52,2744,1,0,0,0,0,0,0,1,0,60,11-04-15
66303,1226,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,0,0,1,0,0,0,49,2647,0,1,0,0,0,0,1,0,0,1166,17-07-15
37368,20,1,0,4,3,2,11,2,2,10,1,1,0,2,6,0,0,1,0,0,0,0,45,2354,0,1,0,0,0,0,0,1,0,10,05-05-16
40800,89,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,56,2703,0,1,0,0,0,0,1,0,0,79,22-05-15
71847,982,0,0,95,737,21,106,55,63,210,0,6,7,9,3,1,0,0,0,0,0,0,42,2805,1,0,0,0,0,0,1,0,0,772,09-02-15
46149,335,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,45,2371,0,1,0,0,0,0,1,0,0,308,18-04-16
60597,827,0,1,2,522,0,257,32,16,66,4,2,2,8,7,1,0,0,0,0,0,1,56,2338,0,1,0,0,0,0,1,0,0,761,21-05-16
60714,795,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,64,2687,0,0,1,0,0,0,1,0,0,633,07-06-15
37633,37,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,63,2806,0,1,0,0,0,0,0,0,1,36,08-02-15
39767,438,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,69,2502,0,0,0,1,0,0,0,1,0,391,09-12-15
26997,290,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,69,2760,0,1,0,0,0,0,0,0,0,146,26-03-15
33986,39,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,50,2631,1,0,0,0,0,0,1,0,0,34,02-08-15
54356,775,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,71,2746,0,0,0,0,1,0,0,0,1,775,09-04-15
46831,44,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,51,2545,0,1,0,0,0,1,0,0,0,10,27-10-15
55424,770,0,1,6,462,61,184,10,53,107,4,7,5,9,6,0,0,1,0,0,0,1,44,2740,0,1,0,0,0,0,0,0,1,663,15-04-15
52531,669,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,49,2705,0,1,0,0,0,0,1,0,0,544,20-05-15
15759,14,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,64,2456,0,1,0,0,0,0,1,0,0,11,24-01-16
43050,68,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,47,2262,0,1,0,0,0,1,0,0,0,60,05-08-16
42997,10,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,43,2363,0,0,1,0,0,0,0,0,1,5,26-04-16
48918,61,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,57,2237,0,0,1,0,0,0,0,0,1,60,30-08-16
60033,150,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,66,2251,0,0,0,1,0,0,0,1,0,102,16-08-16
34043,39,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,42,2406,0,0,0,1,0,0,0,0,1,29,14-03-16
57811,724,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,0,0,1,0,0,0,54,2529,0,0,0,1,0,0,1,0,0,646,12-11-15
88097,769,1,0,24,163,0,480,0,126,75,1,6,5,8,9,1,0,0,1,1,0,1,42,2839,0,1,0,0,0,0,0,1,0,694,06-01-15
7500,32,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,42,2708,0,0,1,0,0,0,1,0,0,7,17-05-15
56534,769,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,1,0,0,1,52,2500,0,0,0,1,0,0,1,0,0,723,11-12-15
23148,27,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,35,2290,0,1,0,0,0,1,0,0,0,17,08-07-16
44267,261,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,50,2648,1,0,0,0,0,0,1,0,0,212,16-07-15
71626,1233,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,0,0,1,0,0,0,41,2764,0,1,0,0,0,0,1,0,0,1161,22-03-15
60894,778,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,54,2525,0,0,0,1,0,0,1,0,0,724,16-11-15
50200,337,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,44,2611,0,0,0,1,0,0,1,0,0,273,22-08-15
81051,1487,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,0,0,1,1,0,0,55,2196,0,1,0,0,0,0,0,0,1,1473,10-10-16
96547,747,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,0,1,0,1,40,2196,0,1,0,0,0,1,0,0,0,685,10-10-16
59868,1040,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,48,2501,0,0,0,1,0,0,1,0,0,886,10-12-15
65695,650,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,60,2308,0,1,0,0,0,0,0,0,1,644,20-06-16
64857,1497,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,64,2742,0,0,1,0,0,0,0,1,0,1454,13-04-15
45143,297,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,55,2466,0,0,0,1,0,0,0,1,0,283,14-01-16
74805,783,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,65,2394,0,0,0,1,0,1,0,0,0,746,26-03-16
59060,262,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,31,2328,0,1,0,0,0,1,0,0,0,250,31-05-16
27238,54,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,58,2594,0,0,1,0,0,0,0,0,1,51,08-09-15
47009,358,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,55,2430,0,0,0,1,0,0,1,0,0,268,19-02-16
46094,39,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,47,2178,0,1,0,0,0,1,0,0,0,34,28-10-16
37235,41,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,36,2307,0,0,0,1,0,0,1,0,0,21,21-06-16
81843,1505,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,60,2592,0,1,0,0,0,0,0,1,0,1367,10-09-15
46692,309,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,62,2547,0,0,0,1,0,0,0,1,0,221,25-10-15
77382,987,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,0,0,1,0,0,52,2332,0,0,0,1,0,0,1,0,0,853,27-05-16
60585,715,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,49,2529,0,1,0,0,0,0,0,0,1,694,12-11-15
18393,46,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,46,2251,0,1,0,0,0,0,0,0,0,42,16-08-16
72828,1473,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,58,2659,0,1,0,0,0,0,0,1,0,1268,05-07-15
24711,51,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,38,2231,0,1,0,0,0,0,1,0,0,44,05-09-16
45503,152,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,45,2436,0,1,0,0,0,0,0,0,1,134,13-02-16
6560,111,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,38,2358,0,0,1,0,0,0,0,1,0,-151,01-05-16
86037,708,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,0,0,1,1,0,1,29,2702,0,0,1,0,0,0,1,0,0,686,23-05-15
27244,55,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,41,2273,0,1,0,0,0,0,1,0,0,9,25-07-16
82017,706,0,0,58,184,23,446,30,23,23,1,5,4,7,2,1,0,0,1,1,0,1,63,2758,0,1,0,0,0,0,0,0,1,683,28-03-15
71434,1232,0,1,4,711,36,217,172,96,168,3,7,4,7,4,1,0,0,1,0,0,0,58,2443,0,1,0,0,0,0,1,0,0,1064,06-02-16
90842,1331,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,72,2494,0,0,1,0,0,0,1,0,0,1238,17-12-15
81361,702,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,1,33,2283,1,0,0,0,0,0,1,0,0,626,15-07-16
51948,270,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,45,2444,0,1,0,0,0,0,1,0,0,229,05-02-16
71853,1117,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,38,2576,0,0,0,1,0,0,1,0,0,1085,26-09-15
35876,115,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,37,2229,0,1,0,0,0,0,0,1,0,101,07-09-16
40049,29,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,68,2415,0,0,0,0,1,0,1,0,0,26,05-03-16
64090,662,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,64,2485,0,0,0,1,0,0,1,0,0,527,26-12-15
50127,305,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,0,0,1,0,0,0,58,2190,0,0,0,1,0,0,1,0,0,290,16-10-16
43263,339,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,43,2744,0,1,0,0,0,0,0,1,0,237,11-04-15
53378,661,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,57,2802,0,1,0,0,0,0,0,0,1,529,12-02-15
18929,67,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,30,2657,0,1,0,0,0,0,1,0,0,49,07-07-15
24367,19,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,38,2625,0,0,1,0,0,0,0,0,0,14,08-08-15
26887,24,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,61,2663,0,1,0,0,0,1,0,0,0,18,01-07-15
62061,762,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,0,0,1,0,0,0,44,2461,0,0,0,1,0,0,1,0,0,724,19-01-16
56046,641,0,0,9,577,0,64,0,0,51,2,10,1,8,8,0,0,1,0,0,0,1,55,2702,0,0,0,1,0,0,1,0,0,590,23-05-15
76542,1469,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,64,2615,0,0,0,1,0,0,0,0,1,1455,18-08-15
42000,618,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,33,2694,0,0,1,0,0,0,0,0,1,583,31-05-15
18227,17,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,33,2757,0,0,0,1,0,0,1,0,0,6,29-03-15
69139,221,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,55,2312,0,1,0,0,0,0,1,0,0,215,16-06-16
69627,808,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,58,2628,0,0,1,0,0,0,1,0,0,755,05-08-15
38136,70,1,0,69,8,15,27,0,20,33,2,3,1,2,8,0,0,1,0,0,0,0,42,2592,0,1,0,0,0,0,1,0,0,37,10-09-15
62159,605,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,74,2221,0,0,1,0,0,0,0,0,1,576,15-09-16
80695,1900,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,57,2341,0,0,1,0,0,0,1,0,0,1882,18-05-16
33316,119,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,49,2427,0,0,1,0,0,0,0,1,0,107,22-02-16
58554,498,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,52,2800,0,0,0,1,0,0,1,0,0,410,14-02-15
17256,40,1,0,10,6,4,14,8,8,22,2,2,1,2,8,0,0,1,0,0,0,0,28,2377,0,1,0,0,0,0,0,0,0,18,12-04-16
53034,397,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,46,2554,1,0,0,0,0,0,1,0,0,347,18-10-15
52203,911,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,70,2857,0,0,0,1,0,1,0,0,0,883,19-12-14
59601,774,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,0,0,1,0,0,0,43,2498,1,0,0,0,0,1,0,0,0,751,13-12-15
33051,616,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,61,2841,0,0,0,0,1,0,0,1,0,397,04-01-15
47025,389,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,44,2393,0,0,1,0,0,0,1,0,0,363,27-03-16
37971,23,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,47,2375,0,1,0,0,0,0,1,0,0,16,14-04-16
67267,221,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,62,2206,0,1,0,0,0,0,1,0,0,191,30-09-16
57338,220,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,45,2220,0,0,1,0,0,0,1,0,0,203,16-09-16
50523,90,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,60,2345,0,0,0,1,0,1,0,0,0,89,14-05-16
50611,489,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,0,0,1,0,0,0,60,2792,1,0,0,0,0,0,0,0,1,485,22-02-15
56242,883,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,51,2642,0,1,0,0,0,0,0,0,1,795,22-07-15
48904,344,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,60,2733,0,0,1,0,0,0,1,0,0,317,22-04-15
56243,389,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,45,2340,0,0,1,0,0,0,1,0,0,382,19-05-16
42564,615,0,1,28,324,48,186,39,18,198,6,6,8,4,7,0,0,1,0,0,0,1,52,2702,1,0,0,0,0,0,0,0,1,417,23-05-15
57420,298,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,0,0,1,0,0,0,49,2528,0,0,0,1,0,0,0,1,0,274,13-11-15
46390,184,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,65,2214,1,0,0,0,0,0,0,1,0,146,22-09-16
54342,149,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,64,2520,0,0,0,1,0,1,0,0,0,121,21-11-15
20895,41,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,47,2790,0,1,0,0,0,0,1,0,0,37,24-02-15
92344,1780,0,0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,1,0,1,0,0,72,2324,0,1,0,0,0,0,1,0,0,1661,04-06-16
44964,39,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,40,2719,0,0,0,1,0,0,1,0,0,37,06-05-15
53761,254,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,48,2420,0,1,0,0,0,0,0,1,0,183,29-02-16
22682,59,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,47,2428,0,0,0,1,0,0,1,0,0,23,21-02-16
38887,39,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,48,2278,0,0,0,1,0,0,0,0,1,36,20-07-16
41658,43,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,45,2756,0,0,1,0,0,1,0,0,0,14,30-03-15
29791,20,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,48,2204,0,1,0,0,0,0,0,0,1,20,02-10-16
63915,774,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,64,2493,0,1,0,0,0,0,0,1,0,759,18-12-15
39996,14,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,46,2197,1,0,0,0,0,0,1,0,0,13,09-10-16
26759,57,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,48,2301,1,0,0,0,0,0,1,0,0,55,27-06-16
51039,308,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,51,2725,0,1,0,0,0,0,0,0,1,199,30-04-15
60544,254,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,59,2832,0,1,0,0,0,0,1,0,0,219,13-01-15
37716,147,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,67,2228,0,1,0,0,0,0,1,0,0,106,08-09-16
55517,597,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,70,2799,0,1,0,0,0,0,0,0,1,561,15-02-15
44511,713,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,50,2784,0,1,0,0,0,0,0,1,0,699,02-03-15
36947,117,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,53,2850,0,1,0,0,0,0,0,0,1,88,26-12-14
67087,751,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,67,2353,0,1,0,0,0,0,0,1,0,708,06-05-16
57045,437,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,70,2818,0,1,0,0,0,0,1,0,0,420,27-01-15
60208,597,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,0,0,1,0,0,1,47,2789,0,0,0,0,1,0,1,0,0,538,25-02-15
69389,782,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,43,2798,0,1,0,0,0,0,0,0,1,767,16-02-15
64713,548,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,50,2301,1,0,0,0,0,0,1,0,0,494,27-06-16
43142,16,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,51,2290,0,1,0,0,0,0,0,1,0,12,08-07-16
42720,542,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,55,2590,0,0,1,0,0,0,1,0,0,430,12-09-15
34412,154,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,30,2660,0,0,1,0,0,0,1,0,0,99,04-07-15
57537,445,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,41,2543,0,0,1,0,0,0,1,0,0,345,29-10-15
51315,181,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,72,2285,0,0,0,1,0,0,1,0,0,140,13-07-16
36026,44,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,48,2264,0,1,0,0,0,0,1,0,0,27,03-08-16
24639,43,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,47,2311,0,1,0,0,0,0,1,0,0,42,17-06-16
34578,8,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,48,2238,0,0,0,1,0,0,0,0,1,8,29-08-16
65704,571,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,48,2418,0,0,1,0,0,1,0,0,0,325,02-03-16
54132,39,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,51,2292,0,0,0,1,0,0,0,0,1,36,06-07-16
28164,66,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,50,2580,0,1,0,0,0,0,1,0,0,54,22-09-15
34596,16,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,46,2601,0,1,0,0,0,0,0,0,1,9,01-09-15
43269,18,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,48,2445,0,1,0,0,0,0,0,0,1,17,04-02-16
38741,48,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,62,2250,0,0,1,0,0,1,0,0,0,35,17-08-16
31907,375,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,48,2641,0,0,1,0,0,0,1,0,0,301,23-07-15
31163,28,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,47,2295,1,0,0,0,0,1,0,0,0,18,03-07-16
92533,1089,0,0,84,693,21,118,110,147,42,1,6,5,11,2,1,0,0,0,1,0,0,35,2351,0,1,0,0,0,0,1,0,0,1047,08-05-16
34853,32,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,47,2347,0,0,1,0,0,0,1,0,0,30,12-05-16
70844,292,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,53,2401,1,0,0,0,0,0,1,0,0,290,19-03-16
31086,32,1,1,79,16,2,11,3,0,16,2,1,1,2,8,0,0,1,0,0,0,0,41,2580,0,1,0,0,0,1,0,0,0,16,22-09-15
20491,20,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,34,2679,0,0,0,1,0,1,0,0,0,10,15-06-15
42523,90,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,56,2226,0,1,0,0,0,0,1,0,0,55,10-09-16
33402,62,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,68,2505,0,0,0,1,0,0,1,0,0,54,06-12-15
36408,19,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,71,2440,0,1,0,0,0,0,0,1,0,16,09-02-16
56337,542,1,1,25,349,16,144,28,5,182,5,8,5,4,8,1,0,1,0,0,0,1,39,2618,0,1,0,0,0,1,0,0,0,360,15-08-15
57091,540,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,1,0,0,0,0,1,59,2173,0,0,1,0,0,0,1,0,0,503,02-11-16
82657,2157,0,0,71,966,168,672,246,105,126,1,7,5,10,4,1,0,0,1,0,0,0,74,2434,0,0,0,1,0,0,1,0,0,2031,15-02-16
51876,304,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,62,2416,0,1,0,0,0,0,1,0,0,298,04-03-16
78041,1302,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,49,2719,0,1,0,0,0,1,0,0,0,1285,06-05-15
52852,832,0,1,93,714,8,99,11,0,47,4,10,7,5,8,0,0,1,0,0,0,0,63,2734,0,1,0,0,0,0,1,0,0,785,21-04-15
70038,1114,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,38,2406,0,0,0,1,0,0,0,0,1,984,14-03-16
69401,651,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,47,2257,0,0,0,1,0,1,0,0,0,612,10-08-16
46053,184,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,48,2656,0,0,0,1,0,0,1,0,0,159,08-07-15
77343,1103,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,55,2179,0,1,0,0,0,0,1,0,0,1072,27-10-16
38410,520,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,46,2812,0,1,0,0,0,0,0,0,1,506,02-02-15
40304,54,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,53,2431,0,0,1,0,0,0,0,0,1,51,18-02-16
32727,459,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,55,2829,0,0,0,1,0,0,0,0,1,389,16-01-15
46049,496,1,1,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,44,2502,0,1,0,0,0,0,1,0,0,477,09-12-15
26290,55,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,48,2692,0,0,0,1,0,0,1,0,0,33,02-06-15
86836,494,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,0,1,0,1,45,2814,0,1,0,0,0,0,0,0,1,431,31-01-15
57091,492,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,0,0,1,0,0,1,48,2742,0,1,0,0,0,0,0,0,1,488,13-04-15
64866,546,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,0,0,1,0,0,0,70,2313,0,0,0,0,1,0,0,1,0,536,15-06-16
57957,608,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,61,2473,0,0,0,1,0,0,1,0,0,579,07-01-16
16531,33,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,42,2170,0,0,0,1,0,0,1,0,0,22,05-11-16
28072,42,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,34,2515,0,1,0,0,0,0,0,1,0,37,26-11-15
49476,599,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,57,2533,1,0,0,0,0,0,0,1,0,403,08-11-15
50725,538,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,67,2660,0,1,0,0,0,0,1,0,0,490,04-07-15
41145,12,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,70,2300,0,1,0,0,0,0,0,0,1,11,28-06-16
67419,1429,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,50,2688,0,0,0,1,0,0,1,0,0,1387,06-06-15
